id;occurrenceID;catalogNumber;recordedBy;preparations;date;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;publishingCountry;lastInterpreted;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
528;MPEG.ANL 000506;MPEG.ANL 000506;Brogim, Rosemary;EtOH - 1;16/12/2017;2017;12;16;Coleta na Sede da Caramuru Alimentos S.A.;Pará, Itaituba;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;;;Oligochaeta;Animalia;Annelida;Clitellata;;;;Oligochaeta;;;CLASS;SYNONYM;BR;2023-09-07T09:19:05.940Z;FALSE;FALSE;8166676;255;1;42;255;;;;;;Clitellata;Oligochaeta;FALSE;;;;;;;
529;MPEG.ANL 000505;MPEG.ANL 000505;Brogim, Rosemary;EtOH - 3;;;;;Coleta na Sede da Caramuru Alimentos S.A.;Pará, Itaituba;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;;;Clitellata;Animalia;Annelida;Clitellata;;;;Clitellata;;;CLASS;ACCEPTED;BR;2023-09-07T09:19:05.940Z;FALSE;FALSE;255;255;1;42;255;;;;;;Clitellata;Clitellata;FALSE;;;;;;;NE
530;MPEG.ANL 000385;MPEG.ANL 000385;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 3;21/08/2017;2017;8;21;;Pará, Belém;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1,440694;-48,41125;;Haplotaxida;Animalia;Annelida;Clitellata;Haplotaxida;;;Haplotaxida;;;ORDER;DOUBTFUL;BR;2023-09-07T09:19:05.941Z;TRUE;FALSE;472;472;1;42;255;472;;;;;Haplotaxida;Haplotaxida;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.19_2;Belém;NE
531;MPEG.ANL 000503;MPEG.ANL 000503;Brogim, Rosemary;EtOH - 2;16/02/2017;2017;2;16;Coleta na Sede da Caramuru Alimentos S.A.;Pará, Itaituba;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;;;Oligochaeta;Animalia;Annelida;Clitellata;;;;Oligochaeta;;;CLASS;SYNONYM;BR;2023-09-07T09:19:05.940Z;FALSE;FALSE;8166676;255;1;42;255;;;;;;Clitellata;Oligochaeta;FALSE;;;;;;;
532;MPEG.ANL 000393;MPEG.ANL 000393;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 17;06/03/2018;2018;3;6;;Pará, Belém;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1,440694;-48,41125;;Haplotaxida;Animalia;Annelida;Clitellata;Haplotaxida;;;Haplotaxida;;;ORDER;DOUBTFUL;BR;2023-09-07T09:19:05.941Z;TRUE;FALSE;472;472;1;42;255;472;;;;;Haplotaxida;Haplotaxida;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.19_2;Belém;NE
533;MPEG.ANL 000351;MPEG.ANL 000351;Ditadi, A.S.F.;Etanol - 1;27/02/1983;1983;2;27;;Mato Grosso;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;;;Dichogaster saliens (Beddard, 1893);Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Dichogaster;Dichogaster;saliens;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.943Z;FALSE;FALSE;4410240;4410240;1;42;255;5958860;3267579;8959976;4410240;Dichogaster saliens;Dichogaster saliens (Beddard, 1893);Dichogaster saliens;FALSE;;;;;;;NE
534;MPEG.ANL 000356;MPEG.ANL 000356;Bittencourt, N.;Etanol - 1;30/10/1985;1985;10;30;;Pará, Carajás;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.942Z;FALSE;FALSE;0;;0;;;;;;;;;;FALSE;;;;;;;
535;MPEG.ANL 000359;MPEG.ANL 000359;Bittencourt, N.;Etanol - 4;30/10/1985;1985;10;30;;Pará, Carajás;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;;;Urobenus Benham, 1886;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Urobenus;Urobenus;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.942Z;FALSE;FALSE;11036641;11036641;1;42;255;5958860;9272891;11036641;;;Urobenus Benham, 1886;Urobenus;FALSE;;;;;;;
536;MPEG.ANL 000357;MPEG.ANL 000357;"Torres, M.F.; Neto, R.B.";Etanol - 2;28/01/1985;1985;1;28;;Pará, Carajás;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;;;Diachaeta Benham, 1886;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Diachaeta;Diachaeta;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.942Z;FALSE;FALSE;2308743;2308743;1;42;255;5958860;9272891;2308743;;;Diachaeta Benham, 1886;Diachaeta;FALSE;;;;;;;
537;MPEG.ANL 000352;MPEG.ANL 000352;Overal, W.L.;Etanol - 6;13/05/1984;1984;5;13;;Pará, Jacundá;SOUTH_AMERICA;BR;Pará;Jacundá;2km sul de Jacundá;-4,755556;-49,188333;;Wegeneriella divergens itapecu Righi, Ayres & Bittencourt, 1978;Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Wegeneriella;Wegeneriella;divergens;itapecu;SUBSPECIES;ACCEPTED;BR;2023-09-07T09:19:05.943Z;TRUE;FALSE;9690499;9690499;1;42;255;5958860;3267579;5431555;9730033;Wegeneriella divergens;Wegeneriella divergens itapecu Righi, Ayres & Bittencourt, 1978;itapecu;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.61_2;Jacundá;
538;MPEG.ANL 000353;MPEG.ANL 000353;Ditadi, A.S.F.;Etanol - 10;25/02/1983;1983;2;25;;Mato Grosso;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;;;Wegeneriella divergens itapecu Righi, Ayres & Bittencourt, 1978;Animalia;Annelida;Clitellata;Crassiclitellata;Octochaetidae;Wegeneriella;Wegeneriella;divergens;itapecu;SUBSPECIES;ACCEPTED;BR;2023-09-07T09:19:05.943Z;FALSE;FALSE;9690499;9690499;1;42;255;5958860;3267579;5431555;9730033;Wegeneriella divergens;Wegeneriella divergens itapecu Righi, Ayres & Bittencourt, 1978;itapecu;FALSE;;;;;;;
